time,time,open,high,low,close,tick_volume,spread,real_volume,Price1,PriceDiff,Return,Direction,Average3,MA40,MA200,Share,Close1,Profit,wealth
2020-10-06 05:53:00,1601963580,1.17887,1.17897,1.17887,1.17895,17,7,0,1.17888,-7.00000000000145e-05,-5.937486746682599e-05,-1,1.17892,1.17887625,1.1788745999999986,1,1.17888,-7.00000000000145e-05,0.005399999999999627
2020-10-06 05:54:00,1601963640,1.17895,1.17896,1.1789399999999999,1.1789399999999999,4,7,0,1.17895,1.0000000000065512e-05,8.48219587092262e-06,1,1.1789266666666667,1.1788830000000001,1.1788756499999986,1,1.17889,-4.999999999988347e-05,0.005349999999999744
2020-10-06 05:55:00,1601963700,1.17892,1.17892,1.17886,1.17887,28,7,0,1.17893,5.999999999994898e-05,5.089619720575549e-05,1,1.1789666666666667,1.17888525,1.1788764999999986,1,1.17899,0.00011999999999989797,0.005469999999999642
2020-10-06 05:56:00,1601963760,1.17888,1.17898,1.17887,1.17897,19,7,0,1.17893,-4.0000000000040004e-05,-3.3927920133709937e-05,-1,1.1790166666666668,1.17889075,1.1788777499999985,1,1.179,2.999999999997449e-05,0.005499999999999616
2020-10-06 05:57:00,1601963820,1.17896,1.17908,1.17896,1.17906,31,7,0,1.17889,-0.00017000000000000348,-0.00014418265397859607,-1,1.1790500000000002,1.17889675,1.1788793999999985,1,1.17903,-2.999999999997449e-05,0.005469999999999642
2020-10-06 05:58:00,1601963880,1.17907,1.17908,1.17902,1.17902,33,7,0,1.17888,-0.000140000000000029,-0.00011874268460249105,-1,1.17899,1.178903,1.1788803499999985,1,1.17898,-4.0000000000040004e-05,0.005429999999999602
2020-10-06 05:59:00,1601963940,1.17904,1.17909,1.17902,1.17907,52,7,0,1.17889,-0.000180000000000069,-0.00015266269178256507,-1,1.1789433333333332,1.1789115000000001,1.1788816499999983,1,1.179,-7.00000000000145e-05,0.005359999999999587
2020-10-06 06:00:00,1601964000,1.17908,1.17909,1.17888,1.17888,66,7,0,1.17899,0.0001100000000000545,9.330890336595285e-05,1,1.17888,1.1789132500000001,1.1788819499999983,1,1.17902,0.000140000000000029,0.005499999999999616
2020-10-06 06:01:00,1601964060,1.17889,1.1789,1.17886,1.17888,25,7,0,1.179,0.00012000000000012001,0.00010179153094472722,1,1.17888,1.178916,1.1788819499999983,1,1.17914,0.000260000000000149,0.005759999999999765
2020-10-06 06:02:00,1601964120,1.17889,1.1789100000000001,1.17887,1.17888,19,7,0,1.17903,0.0001500000000000945,0.00012723941368086194,1,1.1789033333333332,1.17891875,1.1788818999999984,1,1.17909,0.00021000000000004349,0.005969999999999809
2020-10-06 06:03:00,1601964180,1.17889,1.17889,1.17886,1.17888,9,7,0,1.17898,9.999999999998899e-05,8.48262757871785e-05,1,1.17892,1.17892125,1.1788822999999984,1,1.17908,0.00019999999999997797,0.006169999999999787
2020-10-06 06:04:00,1601964240,1.17888,1.17895,1.17888,1.17895,20,7,0,1.179,5.0000000000105516e-05,4.241061961924214e-05,1,1.1789366666666667,1.1789242500000001,1.1788830999999984,1,1.17912,0.00017000000000000348,0.00633999999999979
2020-10-06 06:05:00,1601964300,1.1789399999999999,1.17896,1.1789100000000001,1.17893,17,7,0,1.17902,8.999999999992347e-05,7.634041037205218e-05,1,1.1789166666666666,1.1789290000000001,1.1788839499999983,1,1.1791,0.00017000000000000348,0.006509999999999794
2020-10-06 06:06:00,1601964360,1.1789399999999999,1.17898,1.17893,1.17893,28,7,0,1.17914,0.00021000000000004349,0.00017812762420164343,1,1.1789,1.1789345,1.1788844499999984,1,1.17909,0.00015999999999993797,0.006669999999999732
2020-10-06 06:07:00,1601964420,1.17893,1.17893,1.17888,1.17889,10,7,0,1.17909,0.00019999999999997797,0.00016965111248715145,1,1.1788866666666666,1.1789377500000002,1.1788842499999983,1,1.17903,0.000140000000000029,0.006809999999999761
2020-10-06 06:08:00,1601964480,1.17888,1.17893,1.17886,1.17888,60,7,0,1.17908,0.00019999999999997797,0.000169652551574357,1,1.17892,1.178938,1.1788841499999982,1,1.17907,0.0001900000000001345,0.006999999999999895
2020-10-06 06:09:00,1601964540,1.17887,1.17896,1.17884,1.17889,54,7,0,1.17912,0.00022999999999995246,0.00019509877936020533,1,1.17896,1.1789355000000001,1.1788841999999982,1,1.17902,0.00012999999999996348,0.007129999999999859
2020-10-06 06:10:00,1601964600,1.17888,1.17904,1.17887,1.17899,50,7,0,1.1791,0.0001100000000000545,9.330019762682847e-05,1,1.1790066666666668,1.1789355000000001,1.1788852499999982,1,1.17905,5.999999999994898e-05,0.007189999999999808
2020-10-06 06:11:00,1601964660,1.17899,1.17901,1.1789399999999999,1.179,26,7,0,1.17909,8.999999999992347e-05,7.63358778625305e-05,1,1.1790033333333334,1.1789357500000004,1.1788855999999983,1,1.17902,1.999999999990898e-05,0.007209999999999717
2020-10-06 06:12:00,1601964720,1.17901,1.17904,1.179,1.17903,34,7,0,1.17903,0.0,0.0,-1,1.1790033333333334,1.1789370000000001,1.1788859999999983,1,1.17901,-2.0000000000131024e-05,0.007189999999999586
2020-10-06 06:13:00,1601964780,1.17903,1.17903,1.17897,1.17898,8,7,0,1.17907,9.000000000014552e-05,7.633717281051886e-05,1,1.179,1.1789367500000003,1.1788863499999984,1,1.17903,5.0000000000105516e-05,0.007239999999999691
2020-10-06 06:14:00,1601964840,1.17899,1.179,1.17898,1.179,16,7,0,1.17902,1.999999999990898e-05,1.6963528413832893e-05,1,1.1790533333333333,1.1789370000000003,1.1788869499999983,1,1.17901,9.999999999843467e-06,0.007249999999999535
2020-10-06 06:15:00,1601964900,1.179,1.17902,1.17898,1.17902,11,7,0,1.17905,2.999999999997449e-05,2.5444860986221177e-05,1,1.1790833333333333,1.1789380000000003,1.1788881499999986,1,1.17943,0.00041000000000002146,0.007659999999999556
2020-10-06 06:16:00,1601964960,1.17903,1.17914,1.17903,1.17914,31,7,0,1.17902,-0.00012000000000012001,-0.00010176908594409485,-1,1.1791033333333332,1.1789420000000002,1.1788899999999984,1,1.17945,0.00031000000000003247,0.007969999999999589
2020-10-06 06:17:00,1601965020,1.17913,1.17914,1.17909,1.17909,31,7,0,1.17901,-8.000000000008001e-05,-6.784893434774276e-05,-1,1.1790966666666665,1.17894475,1.1788905499999984,1,1.17963,0.0005399999999999849,0.008509999999999573
2020-10-06 06:18:00,1601965080,1.17908,1.17909,1.17905,1.17908,13,7,0,1.17903,-4.999999999988347e-05,-4.240594361695854e-05,-1,1.1791,1.17894725,1.1788910499999985,1,1.17972,0.000640000000000196,0.00914999999999977
2020-10-06 06:19:00,1601965140,1.17908,1.17913,1.17908,1.17912,19,7,0,1.17901,-0.0001100000000000545,-9.328991112020362e-05,-1,1.1791033333333334,1.1789515,1.1788921999999986,1,1.17954,0.00042000000000008697,0.009569999999999856
2020-10-06 06:20:00,1601965200,1.17913,1.17913,1.17909,1.1791,17,7,0,1.17943,0.00032999999999994145,0.0002798744805359524,1,1.1790733333333334,1.1789557499999999,1.1788928499999987,1,1.17948,0.00038000000000004697,0.009949999999999903
2020-10-06 06:21:00,1601965260,1.17909,1.1791,1.17908,1.17909,11,9,0,1.17945,0.000360000000000138,0.0003053202045646541,1,1.1790633333333334,1.17895975,1.1788929499999987,1,1.17945,0.000360000000000138,0.010310000000000041
2020-10-06 06:22:00,1601965320,1.17909,1.17909,1.17903,1.17903,11,7,0,1.17963,0.0005999999999999339,0.0005088929034884048,1,1.17904,1.178963,1.1788924499999986,1,1.17927,0.00024000000000001798,0.01055000000000006
2020-10-06 06:23:00,1601965380,1.17904,1.1791,1.17903,1.17907,12,7,0,1.17972,0.0006500000000000394,0.0005512819425479737,1,1.1790466666666666,1.1789675,1.1788926999999987,1,1.17917,9.999999999998899e-05,0.010650000000000048
2020-10-06 06:24:00,1601965440,1.17908,1.17908,1.179,1.17902,21,7,0,1.17954,0.000520000000000076,0.0004410442570949398,1,1.1790299999999998,1.178971,1.1788926999999987,1,1.1792799999999999,0.00025999999999992696,0.010909999999999975
2020-10-06 06:25:00,1601965500,1.17901,1.17913,1.179,1.17905,32,7,0,1.17948,0.0004300000000001525,0.00036470039438543954,1,1.1790266666666664,1.1789754999999997,1.1788932999999986,1,1.17927,0.000220000000000109,0.011130000000000084
2020-10-06 06:26:00,1601965560,1.17904,1.17904,1.179,1.17902,9,7,0,1.17945,0.0004300000000001525,0.0003647096741362763,1,1.17902,1.1789782499999997,1.1788938499999986,1,1.17917,0.0001500000000000945,0.011280000000000179
2020-10-06 06:27:00,1601965620,1.17903,1.17903,1.17901,1.17901,11,8,0,1.17927,0.000260000000000149,0.00022052399894839655,1,1.1790166666666666,1.1789799999999997,1.1788942499999986,1,1.17925,0.00024000000000001798,0.011520000000000197
2020-10-06 06:28:00,1601965680,1.17902,1.17906,1.17901,1.17903,15,7,0,1.17917,0.000140000000000029,0.00011874167748066545,1,1.1791566666666666,1.1789834999999997,1.1788948999999986,1,1.17923,0.00019999999999997797,0.011720000000000175
2020-10-06 06:29:00,1601965740,1.17902,1.17903,1.17901,1.17901,18,7,0,1.1792799999999999,0.00026999999999999247,0.00022900569121550495,1,1.1792966666666667,1.1789857499999996,1.1788950499999986,1,1.17922,0.00021000000000004349,0.011930000000000218
2020-10-06 06:30:00,1601965800,1.17902,1.17946,1.17898,1.17943,233,7,0,1.17927,-0.00015999999999993797,-0.00013565875041328265,-1,1.1795033333333333,1.1789987499999994,1.1788968499999988,1,1.1792799999999999,-0.0001500000000000945,0.011780000000000124
2020-10-06 06:31:00,1601965860,1.17942,1.17947,1.17934,1.17945,137,7,0,1.17917,-0.000280000000000058,-0.0002373987875705269,-1,1.1796,1.1790127499999996,1.1788985999999988,1,1.17916,-0.0002900000000001235,0.01149
2020-10-06 06:32:00,1601965920,1.17945,1.17963,1.17934,1.17963,96,7,0,1.17925,-0.00038000000000004697,-0.0003221349067080754,-1,1.1796300000000002,1.1790314999999996,1.1789010999999987,1,1.17906,-0.0005699999999999594,0.01092000000000004
2020-10-06 06:33:00,1601965980,1.17964,1.17984,1.1796,1.17972,107,7,0,1.17923,-0.0004900000000001015,-0.00041535279557869783,-1,1.1795799999999999,1.1790507499999996,1.178904049999999,1,1.17903,-0.0006900000000000794,0.010229999999999961
2020-10-06 06:34:00,1601966040,1.17971,1.17971,1.17948,1.17954,73,7,0,1.17922,-0.000320000000000098,-0.0002712921986537955,-1,1.1794900000000001,1.17906575,1.178906399999999,1,1.17904,-0.0004999999999999449,0.009730000000000016
2020-10-06 06:35:00,1601966100,1.17953,1.17954,1.1794,1.17948,46,7,0,1.1792799999999999,-0.00020000000000020002,-0.0001695662495338624,-1,1.1794,1.1790809999999996,1.1789081999999989,1,1.17899,-0.0004900000000001015,0.009239999999999915
2020-10-06 06:36:00,1601966160,1.17949,1.17951,1.17941,1.17945,33,7,0,1.17916,-0.0002900000000001235,-0.00024587731569809953,-1,1.1792966666666667,1.1790929999999997,1.178909499999999,1,1.17906,-0.0003900000000001125,0.008849999999999802
2020-10-06 06:37:00,1601966220,1.17945,1.17947,1.17927,1.17927,44,7,0,1.17906,-0.00021000000000004349,-0.00017807626752146962,-1,1.1792399999999998,1.1790982499999998,1.178909749999999,1,1.179,-0.00026999999999999247,0.00857999999999981
2020-10-06 06:38:00,1601966280,1.17927,1.17927,1.17909,1.17917,86,7,0,1.17903,-0.000140000000000029,-0.00011872757956870424,-1,1.17924,1.1791019999999999,1.178909849999999,1,1.17895,-0.000220000000000109,0.008359999999999701
2020-10-06 06:39:00,1601966340,1.17917,1.17929,1.17913,1.1792799999999999,53,7,0,1.17904,-0.00023999999999979593,-0.00020351400854741534,-1,1.17924,1.1791072499999997,1.178911049999999,1,1.17899,-0.00028999999999990145,0.0080699999999998
2020-10-06 06:40:00,1601966400,1.17929,1.17934,1.17925,1.17927,38,7,0,1.17899,-0.000280000000000058,-0.00023743502336195948,-1,1.1792299999999998,1.1791169999999997,1.178911799999999,1,1.17899,-0.000280000000000058,0.007789999999999742
2020-10-06 06:41:00,1601966460,1.17926,1.17926,1.17908,1.17917,80,7,0,1.17906,-0.0001100000000000545,-9.328595537543738e-05,-1,1.1792166666666666,1.1791242499999997,1.178912049999999,1,1.17899,-0.000180000000000069,0.007609999999999673
2020-10-06 06:42:00,1601966520,1.1791800000000001,1.17927,1.1791800000000001,1.17925,40,7,0,1.179,-0.00024999999999986144,-0.0002119991520032745,-1,1.1792333333333334,1.1791334999999998,1.178912449999999,1,1.179,-0.00024999999999986144,0.007359999999999811
2020-10-06 06:43:00,1601966580,1.17925,1.1792799999999999,1.1792,1.17923,37,7,0,1.17895,-0.000280000000000058,-0.00023744307726233048,-1,1.1792433333333332,1.1791422499999997,1.178912749999999,1,1.17909,-0.000140000000000029,0.007219999999999782
2020-10-06 06:44:00,1601966640,1.17923,1.17923,1.1792,1.17922,23,7,0,1.17899,-0.00022999999999995246,-0.00019504418174721636,-1,1.17922,1.1791489999999998,1.1789126999999988,1,1.17919,-2.999999999997449e-05,0.007189999999999808
2020-10-06 06:45:00,1601966700,1.17923,1.17929,1.1792,1.1792799999999999,34,7,0,1.17899,-0.00028999999999990145,-0.0002459127603282524,-1,1.1791666666666665,1.1791577499999997,1.178913449999999,1,1.17895,-0.00032999999999994145,0.006859999999999866
2020-10-06 06:46:00,1601966760,1.17926,1.17926,1.17916,1.17916,27,7,0,1.17899,-0.00017000000000000348,-0.00014417042640524057,-1,1.1790833333333335,1.1791634999999998,1.178913799999999,1,1.17903,-0.00012999999999996348,0.006729999999999903
2020-10-06 06:47:00,1601966820,1.17916,1.17916,1.17902,1.17906,78,7,0,1.179,-5.999999999994898e-05,-5.088799552181313e-05,-1,1.1790433333333332,1.1791677499999997,1.178913549999999,1,1.17893,-0.00012999999999996348,0.006599999999999939
2020-10-06 06:48:00,1601966880,1.17907,1.17907,1.1789399999999999,1.17903,50,7,0,1.17909,5.999999999994898e-05,5.0889290348802815e-05,1,1.1790200000000002,1.1791714999999996,1.178913249999999,1,1.1789399999999999,-9.000000000014552e-05,0.006509999999999794
2020-10-06 06:49:00,1601966940,1.17903,1.17909,1.17903,1.17904,23,7,0,1.17919,0.00014999999999987246,0.00012722214683121222,1,1.17903,1.1791752499999997,1.1789130999999988,1,1.17898,-6.000000000017103e-05,0.006449999999999623
2020-10-06 06:50:00,1601967000,1.17904,1.17904,1.17896,1.17899,34,7,0,1.17895,-4.0000000000040004e-05,-3.392734459159111e-05,-1,1.1790166666666666,1.1791752499999997,1.1789124499999988,1,1.1789399999999999,-5.0000000000105516e-05,0.006399999999999517
2020-10-06 06:51:00,1601967060,1.17899,1.17911,1.17899,1.17906,26,7,0,1.17903,-2.999999999997449e-05,-2.5443997760906563e-05,-1,1.1790033333333334,1.1791767499999994,1.178912499999999,1,1.17895,-0.0001100000000000545,0.006289999999999463
2020-10-06 06:52:00,1601967120,1.17907,1.17912,1.17899,1.179,42,7,0,1.17893,-7.00000000000145e-05,-5.937234944869762e-05,-1,1.17898,1.1791759999999996,1.178912299999999,1,1.17902,1.999999999990898e-05,0.006309999999999372
2020-10-06 06:53:00,1601967180,1.17899,1.17901,1.17895,1.17895,31,7,0,1.1789399999999999,-1.0000000000065512e-05,-8.482123923886096e-06,-1,1.1789766666666666,1.1791752499999997,1.178911949999999,1,1.17897,2.0000000000131024e-05,0.006329999999999503
2020-10-06 06:54:00,1601967240,1.1789399999999999,1.17899,1.1789,1.17899,35,7,0,1.17898,-1.0000000000065512e-05,-8.48183614794486e-06,-1,1.17899,1.1791749999999994,1.1789122999999988,1,1.17903,4.0000000000040004e-05,0.006369999999999543
2020-10-06 06:55:00,1601967300,1.17898,1.17904,1.17896,1.17899,27,7,0,1.1789399999999999,-5.0000000000105516e-05,-4.2409180739535975e-05,-1,1.1789933333333333,1.1791742499999995,1.1789122499999989,1,1.17895,-4.0000000000040004e-05,0.006329999999999503
2020-10-06 06:56:00,1601967360,1.17898,1.17899,1.17895,1.17899,16,7,0,1.17895,-4.0000000000040004e-05,-3.392734459159111e-05,-1,1.1790266666666667,1.1791704999999995,1.1789121499999988,1,1.17896,-2.999999999997449e-05,0.006299999999999528
2020-10-06 06:57:00,1601967420,1.179,1.17904,1.17895,1.179,29,7,0,1.17902,1.999999999990898e-05,1.6963528413832893e-05,1,1.1790933333333333,1.1791682499999996,1.1789122999999988,1,1.17895,-5.0000000000105516e-05,0.006249999999999423
2020-10-06 06:58:00,1601967480,1.17901,1.17909,1.17901,1.17909,27,7,0,1.17897,-0.00011999999999989797,-0.00010177340152142582,-1,1.1790766666666666,1.1791684999999996,1.1789139499999988,1,1.179,-8.999999999992347e-05,0.006159999999999499
2020-10-06 06:59:00,1601967540,1.17908,1.17919,1.17903,1.17919,30,7,0,1.17903,-0.00015999999999993797,-0.00013568636097655,-1,1.1790566666666666,1.1791702499999996,1.1789161499999987,1,1.17896,-0.00022999999999995246,0.005929999999999547
2020-10-06 07:00:00,1601967600,1.1792,1.17923,1.17895,1.17895,73,7,0,1.17895,0.0,0.0,-1,1.1789699999999999,1.1791664999999996,1.1789169999999987,1,1.179,5.0000000000105516e-05,0.005979999999999652
2020-10-06 07:01:00,1601967660,1.17895,1.17903,1.1789100000000001,1.17903,26,7,0,1.17896,-7.00000000000145e-05,-5.937083874033272e-05,-1,1.1789666666666667,1.1791649999999996,1.1789183499999987,1,1.17899,-4.0000000000040004e-05,0.005939999999999612
2020-10-06 07:02:00,1601967720,1.17902,1.17902,1.17887,1.17893,38,7,0,1.17895,1.999999999990898e-05,1.6964535638171037e-05,1,1.1789500000000002,1.1791624999999997,1.1789187999999988,1,1.17896,2.999999999997449e-05,0.005969999999999587
2020-10-06 07:03:00,1601967780,1.17893,1.17897,1.17893,1.1789399999999999,10,7,0,1.179,6.000000000017103e-05,5.089317522534738e-05,1,1.1789533333333333,1.1791592499999994,1.1789191999999988,1,1.17904,0.00010000000000021103,0.006069999999999798
2020-10-06 07:04:00,1601967840,1.17893,1.17898,1.1789,1.17898,15,7,0,1.17896,-1.999999999990898e-05,-1.6963816180010672e-05,-1,1.1789566666666667,1.1791582499999995,1.1789194499999989,1,1.17912,0.000140000000000029,0.006209999999999827
2020-10-06 07:05:00,1601967900,1.17898,1.17902,1.1789399999999999,1.1789399999999999,19,7,0,1.179,6.000000000017103e-05,5.089317522534738e-05,1,1.1789699999999999,1.1791554999999996,1.1789205499999988,1,1.17904,0.00010000000000021103,0.006310000000000038
2020-10-06 07:06:00,1601967960,1.17895,1.17895,1.1789399999999999,1.17895,7,9,0,1.17899,4.0000000000040004e-05,3.392849569535604e-05,1,1.17898,1.1791537499999996,1.1789219499999988,1,1.17909,0.000140000000000029,0.006450000000000067
2020-10-06 07:07:00,1601968020,1.1789399999999999,1.17902,1.1789399999999999,1.17902,9,7,0,1.17896,-5.999999999994898e-05,-5.0889721972442354e-05,-1,1.1790066666666668,1.1791539999999996,1.1789236499999987,1,1.17908,5.999999999994898e-05,0.006510000000000016
2020-10-06 07:08:00,1601968080,1.17901,1.17901,1.17897,1.17897,20,7,0,1.17904,7.00000000000145e-05,5.93738602339453e-05,1,1.1789833333333333,1.1791524999999996,1.1789244499999987,1,1.17907,9.999999999998899e-05,0.006610000000000005
2020-10-06 07:09:00,1601968140,1.17897,1.17904,1.17897,1.17903,11,7,0,1.17912,8.999999999992347e-05,7.633393552320422e-05,1,1.17898,1.1791529999999997,1.1789251999999988,1,1.17905,1.999999999990898e-05,0.006629999999999914
2020-10-06 07:10:00,1601968200,1.17904,1.17905,1.17895,1.17895,11,7,0,1.17904,9.000000000014552e-05,7.633911531459818e-05,1,1.1789533333333333,1.1791409999999996,1.1789254499999986,1,1.17905,9.999999999998899e-05,0.006729999999999903
2020-10-06 07:11:00,1601968260,1.17895,1.17896,1.17892,1.17896,16,7,0,1.17909,0.00012999999999996348,0.0001102666757141578,1,1.1789699999999999,1.1791287499999996,1.1789250499999988,1,1.17909,0.00012999999999996348,0.006859999999999866
2020-10-06 07:12:00,1601968320,1.17895,1.17895,1.1789399999999999,1.17895,3,7,0,1.17908,0.00012999999999996348,0.00011026761100976587,1,1.1789699999999999,1.1791117499999995,1.1789247999999986,1,1.17909,0.000140000000000029,0.006999999999999895
2020-10-06 07:13:00,1601968380,1.17895,1.179,1.17895,1.179,4,7,0,1.17907,7.00000000000145e-05,5.937234944869762e-05,1,1.1789866666666668,1.1790937499999994,1.1789249499999988,1,1.1791800000000001,0.000180000000000069,0.007179999999999964
2020-10-06 07:14:00,1601968440,1.179,1.17901,1.17896,1.17896,13,7,0,1.17905,8.999999999992347e-05,7.633846780206579e-05,1,1.1789833333333333,1.1790792499999996,1.1789247999999986,1,1.17919,0.00022999999999995246,0.007409999999999917
2020-10-06 07:15:00,1601968500,1.17896,1.179,1.17895,1.179,11,7,0,1.17905,4.999999999988347e-05,4.2408821034676394e-05,1,1.1789833333333333,1.1790672499999997,1.1789254499999986,1,1.17933,0.00032999999999994145,0.007739999999999858
2020-10-06 07:16:00,1601968560,1.179,1.179,1.17899,1.17899,2,7,0,1.17909,9.999999999998899e-05,8.481836147888361e-05,1,1.1789966666666667,1.1790557499999994,1.1789258999999987,1,1.1793,0.00031000000000003247,0.00804999999999989
2020-10-06 07:17:00,1601968620,1.17899,1.17901,1.17889,1.17896,23,7,0,1.17909,0.00012999999999996348,0.0001102666757141578,1,1.1790399999999999,1.1790479999999994,1.1789260499999985,1,1.17934,0.00038000000000004697,0.008429999999999938
2020-10-06 07:18:00,1601968680,1.17896,1.17904,1.17896,1.17904,22,8,0,1.1791800000000001,0.000140000000000029,0.00011874067037592361,1,1.1790666666666667,1.1790447499999996,1.1789255999999986,1,1.17933,0.00028999999999990145,0.008719999999999839
2020-10-06 07:19:00,1601968740,1.17904,1.17912,1.17904,1.17912,38,7,0,1.17919,7.00000000000145e-05,5.93663070764761e-05,1,1.1790833333333333,1.1790407499999995,1.1789257999999987,1,1.1793,0.000180000000000069,0.008899999999999908
2020-10-06 07:20:00,1601968800,1.17912,1.17912,1.17904,1.17904,13,7,0,1.17933,0.00028999999999990145,0.00024596281720713585,1,1.17907,1.1790349999999994,1.1789249999999987,1,1.1792799999999999,0.00023999999999979593,0.009139999999999704
2020-10-06 07:21:00,1601968860,1.17904,1.1791,1.17904,1.17909,14,7,0,1.1793,0.00021000000000004349,0.0001781034526626835,1,1.17908,1.1790329999999996,1.1789242999999987,1,1.17925,0.00015999999999993797,0.009299999999999642
2020-10-06 07:22:00,1601968920,1.17908,1.17914,1.17908,1.17908,15,7,0,1.17934,0.000260000000000149,0.0002205109068088247,1,1.1790666666666667,1.1790287499999994,1.1789241499999985,1,1.17925,0.00017000000000000348,0.009469999999999645
2020-10-06 07:23:00,1601968980,1.17909,1.17909,1.17905,1.17907,5,7,0,1.17933,0.00025999999999992696,0.00022051277701911416,1,1.1790566666666666,1.1790247499999995,1.1789239999999985,1,1.1792799999999999,0.00020999999999982144,0.009679999999999467
2020-10-06 07:24:00,1601969040,1.17907,1.17908,1.17905,1.17905,10,7,0,1.1793,0.0002500000000000835,0.00021203511301478607,1,1.1790633333333334,1.1790204999999996,1.1789243999999985,1,1.17917,0.00012000000000012001,0.009799999999999587
2020-10-06 07:25:00,1601969100,1.17905,1.17906,1.17899,1.17905,20,7,0,1.1792799999999999,0.00022999999999995246,0.0001950723039734977,1,1.1790766666666666,1.1790147499999994,1.1789246499999984,1,1.17923,0.000180000000000069,0.009979999999999656
2020-10-06 07:26:00,1601969160,1.17906,1.17911,1.17906,1.17909,16,7,0,1.17925,0.00015999999999993797,0.0001356978686952972,1,1.17912,1.1790129999999994,1.1789249999999984,1,1.17919,9.999999999998899e-05,0.010079999999999645
2020-10-06 07:27:00,1601969220,1.17908,1.17912,1.17908,1.17909,12,7,0,1.17925,0.00015999999999993797,0.0001356978686952972,1,1.1791533333333335,1.1790137499999995,1.1789257999999985,1,1.1791800000000001,9.000000000014552e-05,0.01016999999999979
2020-10-06 07:28:00,1601969280,1.17909,1.17919,1.17909,1.1791800000000001,19,7,0,1.1792799999999999,9.999999999976694e-05,8.48046947877058e-05,1,1.1792333333333334,1.1790174999999996,1.1789273999999985,1,1.17917,-1.0000000000065512e-05,0.010159999999999725
2020-10-06 07:29:00,1601969340,1.17919,1.17922,1.1791800000000001,1.17919,10,7,0,1.17917,-1.999999999990898e-05,-1.6960795121998133e-05,-1,1.1792733333333334,1.1790212499999995,1.1789290499999985,1,1.17919,0.0,0.010159999999999725
2020-10-06 07:30:00,1601969400,1.17919,1.17934,1.17919,1.17933,37,7,0,1.17923,-9.999999999998899e-05,-8.47939084056108e-05,-1,1.1793233333333333,1.1790297499999995,1.1789313499999985,1,1.17914,-0.00018999999999991246,0.009969999999999812
2020-10-06 07:31:00,1601969460,1.17933,1.17934,1.17929,1.1793,22,7,0,1.17919,-0.0001100000000000545,-9.327567200886501e-05,-1,1.1793233333333335,1.1790357499999995,1.1789334999999987,1,1.17913,-0.00017000000000000348,0.009799999999999809
2020-10-06 07:32:00,1601969520,1.17929,1.17939,1.17929,1.17934,19,7,0,1.1791800000000001,-0.00015999999999993797,-0.0001356691030575898,-1,1.1793233333333333,1.1790442499999996,1.1789361999999988,1,1.17914,-0.00019999999999997797,0.009599999999999831
2020-10-06 07:33:00,1601969580,1.17933,1.17934,1.1792799999999999,1.17933,18,7,0,1.17917,-0.00015999999999993797,-0.00013567025344893963,-1,1.1793033333333331,1.1790537499999996,1.1789387499999986,1,1.17916,-0.00017000000000000348,0.009429999999999827
2020-10-06 07:34:00,1601969640,1.17932,1.17932,1.1792799999999999,1.1793,21,7,0,1.17919,-0.0001100000000000545,-9.327567200886501e-05,-1,1.1792766666666665,1.1790614999999995,1.1789401999999987,1,1.17914,-0.00015999999999993797,0.00926999999999989
2020-10-06 07:35:00,1601969700,1.1792799999999999,1.17929,1.17923,1.1792799999999999,21,7,0,1.17914,-0.00013999999999980695,-0.00011871650498592952,-1,1.17926,1.1790687499999994,1.1789420499999987,1,1.17915,-0.00012999999999996348,0.009139999999999926
2020-10-06 07:36:00,1601969760,1.1792799999999999,1.17929,1.17924,1.17925,23,7,0,1.17913,-0.00011999999999989797,-0.00010175959296154164,-1,1.17926,1.1790752499999997,1.1789435499999987,1,1.17914,-0.00010999999999983245,0.009030000000000094
2020-10-06 07:37:00,1601969820,1.17924,1.1793,1.17923,1.17925,15,7,0,1.17914,-0.00010999999999983245,-9.32796268813504e-05,-1,1.1792333333333334,1.1790814999999997,1.1789456499999986,1,1.17922,-2.999999999997449e-05,0.009000000000000119
2020-10-06 07:38:00,1601969880,1.17924,1.17929,1.17924,1.1792799999999999,19,7,0,1.17916,-0.00011999999999989797,-0.00010175700427370767,-1,1.1792266666666666,1.1790862499999997,1.1789482999999987,1,1.17922,-5.999999999994898e-05,0.00894000000000017
2020-10-06 07:39:00,1601969940,1.17929,1.17929,1.17917,1.17917,28,7,0,1.17914,-2.999999999997449e-05,-2.5441624193266867e-05,-1,1.1791966666666667,1.1790857499999996,1.1789500999999987,1,1.17919,1.999999999990898e-05,0.008960000000000079
2020-10-06 07:40:00,1601970000,1.1791800000000001,1.17924,1.17917,1.17923,24,7,0,1.17915,-8.000000000008001e-05,-6.784087921786251e-05,-1,1.1792,1.1790927499999995,1.1789526499999987,1,1.17923,0.0,0.008960000000000079
2020-10-06 07:41:00,1601970060,1.17923,1.17925,1.17919,1.17919,39,7,0,1.17914,-4.999999999988347e-05,-4.2401987805089484e-05,-1,1.17918,1.1790967499999996,1.1789545499999987,1,1.17895,-0.00024000000000001798,0.008720000000000061
2020-10-06 07:42:00,1601970120,1.1792,1.1792,1.17916,1.1791800000000001,17,7,0,1.17922,3.999999999981796e-05,3.3921877915007e-05,1,1.17918,1.1791029999999996,1.1789568499999987,1,1.1789,-0.000280000000000058,0.008440000000000003
